Link,Dealer_Private,Vehicle_type,Make,Model,Price_kr,Model_year,Mileage_km,Range_km,BatteryCapacity_kWh,Horsepower,Acceleration_0-100km/h_secs.,Trailer_hitch,Color,Drive_type
https://www.bilbasen.dk/brugt/bil/volvo/c40/recharge-extended-range-plus-5d/6152838,True,CUV,Volvo,C40,379900,2024,4000,531.0,78.0,252,7.3,True,Gul_Brun_Orange,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev9/long-range-performance-gt-line-awd-5d/6090979,True,SUV,Kia,EV9,799800,2024,0,505.0,99.8,384,5.3,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6143201,True,Halvkombi,Cupra,BORN,249700,2023,21,421.0,62.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/peugeot/e-208/50-gt-5d/5775659,True,Halvkombi,Peugeot,E-208,199700,2021,5000,351.0,45.0,136,8.1,False,Gul_Brun_Orange,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-life-plus-5d/6154383,True,CUV,Vw,ID4,299500,2023,5000,531.0,76.6,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-5d/5782763,True,Halvkombi,Vw,ID3,239900,2021,7500,422.0,58.0,204,7.9,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-upgrade-5d/6157166,True,CUV,Kia,NIRO,309800,2024,500,460.0,64.8,204,7.8,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/la-prima-cabrio-2d/6152617,True,Mikro,Fiat,500E,234900,2022,7600,299.0,37.3,118,9.0,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/fisker/ocean/extreme-5d/6149559,True,SUV,Fisker,OCEAN,394700,2024,50,707.0,106.5,564,4.0,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-coup-5d/6122830,True,CUV,Skoda,ENYAQ,359700,2023,5000,525.0,76.6,204,8.7,True,Sølv,RWD
https://www.bilbasen.dk/brugt/bil/renault/megane-e-tech/60-evolution-er-5d/6151369,True,Halvkombi,Renault,MEGANE-E-TECH,259900,2023,100,458.0,60.0,130,10.0,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-s-5d/5909477,True,Halvkombi,Vw,ID3,299900,2023,5000,552.0,77.0,204,7.9,False,Sølv,RWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-gs-line-5d/6126533,True,CUV,Opel,MOKKA-E,188800,2022,5700,324.0,50.0,136,9.0,False,Grøn,FWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-elegance-5d/6135854,True,CUV,Opel,MOKKA-E,209900,2023,50,318.0,50.0,136,9.0,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/renault/twingo/electric-intens-5d/5726301,True,Mikro,Renault,TWINGO,129500,2021,100,190.0,21.3,82,12.9,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/nissan/ariya/87-evolve-5d/6105871,True,SUV,Nissan,ARIYA,414900,2022,3000,520.0,87.4,242,7.6,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-plus-m-sport-5d/6127265,True,SUV,Bmw,IX3,524900,2023,0,455.0,74.0,286,6.8,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-line-4matic-5d/6127453,True,SUV,Mercedes,EQC400,549900,2021,6000,386.0,80.0,408,5.1,True,Sølv,AWD
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-inspire-5d/6142130,True,CUV,Kia,NIRO,329800,2024,0,460.0,64.8,204,7.8,True,Blå,FWD
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-inspire-5d/6131351,True,CUV,Kia,NIRO,332900,2024,0,460.0,64.8,204,7.8,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p6-recharge-plus-5d/6141739,True,SUV,Volvo,XC40,379900,2023,1000,423.0,70.0,231,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/byd/tang/86-premium-awd-7prs-5d/5894721,True,SUV,Byd,TANG,389700,2023,7500,400.0,86.4,517,4.6,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/edition-1-5d/6121261,True,SUV,Mercedes,EQB250,399900,2023,8000,450.0,68.6,190,9.2,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/jac/e-js4/5d/6022584,True,CUV,Jac,E-JS4,279900,2023,0,434.0,65.7,193,8.84,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6133964,True,Halvkombi,Polestar,2,319900,2023,5000,542.0,78.0,231,7.4,True,Beige,FWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/premium-extended-range-5d/5984689,True,CUV,Ford,MUSTANG-MACH-E,448800,2023,13,610.0,99.0,294,7.0,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/volvo/c40/p6-recharge-core-5d/6118583,True,CUV,Volvo,C40,314900,2023,7300,422.0,69.0,231,7.4,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-gt-performance-awd-5d/5831308,True,Halvkombi,Kia,EV6,572699,2023,0,400.0,77.4,585,3.5,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-tech-5d/6153803,True,Halvkombi,Vw,ID3,237500,2021,8000,417.0,58.0,204,7.3,False,Grøn,RWD
https://www.bilbasen.dk/brugt/bil/vw/e-up/5d/6099865,True,Mikro,Vw,E-UP,159800,2022,2000,260.0,32.3,83,11.9,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-5d/6156475,True,Halvkombi,Vw,ID3,299900,2024,6500,426.0,58.0,204,7.3,False,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-plus-m-sport-5d/6075896,True,SUV,Bmw,IX3,513900,2023,4000,455.0,80.0,286,6.8,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/vw/id7/style-5d/6149794,True,Halvkombi,Vw,ID7,469900,2024,2500,615.0,76.6,286,6.5,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/vw/id7/pro-5d/6154552,True,Halvkombi,Vw,ID7,464900,2024,1000,615.0,76.6,286,6.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-5d/6127714,True,CUV,Vw,ID4,419900,2024,2000,525.0,76.6,286,6.42,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6131776,True,Halvkombi,Cupra,BORN,249700,2023,1000,421.0,62.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/classic-trim-3d/6064876,True,Mikro,Mini,COOPER-SE,189800,2021,8000,231.0,32.6,184,7.3,False,Grøn,FWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-awd-5d/6152382,True,Halvkombi,Polestar,2,434800,2024,5000,592.0,82.0,421,4.5,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6058108,True,Halvkombi,Polestar,2,399500,2024,3500,635.0,82.0,299,6.2,True,Sølv,RWD
https://www.bilbasen.dk/brugt/bil/volvo/ex30/extended-range-ultra-5d/6052982,True,CUV,Volvo,EX30,372900,2024,5000,480.0,69.0,272,5.3,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/nissan/ariya/87-evolve-5d/5990981,True,SUV,Nissan,ARIYA,399900,2023,8000,525.0,87.4,242,7.6,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/toyota/bz4x/active-5d/5820212,True,CUV,Toyota,BZ4X,359900,2023,4000,504.0,71.4,204,7.5,True,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/58-standard-range-5d/6156709,True,Halvkombi,Kia,EV6,338800,2024,0,394.0,58.0,170,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/peugeot/e-308/54-allure-5d/6080937,True,Halvkombi,Peugeot,E-308,299990,2024,0,413.0,54.0,156,10.5,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/amg-line-4d/6043435,True,Sedan,Mercedes,EQE350,579900,2022,5000,668.0,90.6,292,6.4,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/opel/corsa-e/50-edition-5d/6111350,True,Halvkombi,Opel,CORSA-E,164900,2021,6000,356.0,50.0,136,8.1,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqb350/amg-line-4matic-5d/6082093,True,SUV,Mercedes,EQB350,414900,2023,5000,420.0,66.5,292,6.2,False,Sort,AWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/77-ultimate-5d/6076606,True,Halvkombi,Hyundai,IONIQ-5,394900,2024,5000,507.0,74.0,229,7.4,True,Grøn,RWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-e-boost-5d/5939236,True,Halvkombi,Cupra,BORN,289800,2023,50,416.0,62.0,231,6.6,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/hyundai/kona/64-ev-advanced-5d/5975607,True,CUV,Hyundai,KONA,299900,2023,2000,484.0,64.0,204,7.9,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/mg/4/luxury-5d/6157994,True,Halvkombi,Mg,4,239800,2023,3000,435.0,64.0,204,8.0,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/nissan/ariya/63-advance-5d/6137724,True,SUV,Nissan,ARIYA,319500,2023,150,403.0,63.3,218,7.5,True,Gul_Brun_Orange,FWD
https://www.bilbasen.dk/brugt/bil/tesla/model-3/rwd-4d/6153798,True,Sedan,Tesla,MODEL-3,258900,2023,6225,491.0,60.0,325,6.1,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-gs-line-5d/6120348,True,CUV,Opel,MOKKA-E,184900,2022,5592,324.0,50.0,136,9.0,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-pack-3d/6126646,True,Mikro,Fiat,500E,189800,2023,50,316.0,42.0,118,9.0,False,Beige,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/progressive-5d/6144750,True,CUV,Mercedes,EQA250,349800,2022,4000,424.0,66.5,190,8.9,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/dacia/spring/comfort-5d/6001351,True,Halvkombi,Dacia,SPRING,104500,2022,4000,230.0,25.0,44,19.1,False,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-upgrade-5d/6124651,True,Halvkombi,Kia,EV6,409900,2023,3000,528.0,72.5,229,7.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/amg-line-4matic-4d/6146372,True,Sedan,Mercedes,EQE350,559900,2023,1858,610.0,89.0,292,6.3,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pure-performance-5d/5529909,True,CUV,Vw,ID4,289900,2022,100,345.0,52.0,170,9.0,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/vw/idbuzz/style-5d/6131449,True,MPV,Vw,IDBUZZ,479900,2023,7000,409.0,76.6,204,10.2,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/85-iv-lk-5d/6127186,True,CUV,Skoda,ENYAQ,449550,2024,0,547.0,76.6,286,6.7,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/kia/niro/64-ev-upgrade-5d/6145281,True,CUV,Kia,NIRO,294900,2023,6500,460.0,64.8,204,7.8,True,Beige,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-extended-range-plus-5d/6131402,True,SUV,Volvo,XC40,410000,2024,1500,571.0,82.0,252,7.3,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-attitude-5d/6157419,True,CUV,Audi,Q4-E-TRON,369900,2023,2000,509.0,82.0,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-upgrade-5d/6151960,True,Halvkombi,Kia,EV6,399900,2024,2000,528.0,72.5,229,7.5,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/extended-range-awd-5d/5938081,True,CUV,Ford,MUSTANG-MACH-E,449900,2022,7000,540.0,98.0,351,5.8,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/mg/4/xpower-5d/6101761,True,Halvkombi,Mg,4,279800,2023,4000,385.0,64.0,435,3.8,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6110630,True,Halvkombi,Cupra,BORN,234900,2023,8000,421.0,62.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/voyah/free/noir-5d/6153601,True,SUV,Voyah,FREE,439900,2024,3000,500.0,100.0,489,4.4,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p8-recharge-ultimate-5d/6144421,True,SUV,Volvo,XC40,429800,2023,3000,418.0,78.0,408,4.9,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-5d/6023276,True,Halvkombi,Vw,ID3,319900,2023,6000,426.0,58.0,204,7.3,False,Sølv,RWD
https://www.bilbasen.dk/brugt/bil/toyota/bz4x/executive-5d/6155894,True,CUV,Toyota,BZ4X,299800,2022,4000,444.0,71.4,204,7.5,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/toyota/bz4x/executive-5d/6130556,True,CUV,Toyota,BZ4X,389900,2022,1000,444.0,71.4,204,7.5,True,Rød,FWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-upgrade-5d/5917830,True,Halvkombi,Kia,EV6,389900,2023,0,528.0,77.4,229,7.5,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/bmw/i4/edrive35-m-sport-5d/6079190,True,Halvkombi,Bmw,I4,439900,2023,4500,450.0,66.0,286,6.0,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/vw/e-up/5d/6142424,True,Mikro,Vw,E-UP,169900,2023,4000,260.0,32.3,83,11.9,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/mg/4/luxury-5d/6118381,True,Halvkombi,Mg,4,219900,2022,5604,435.0,61.7,204,8.0,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-performance-upgrade-awd-5d/6052496,True,Halvkombi,Kia,EV6,487900,2023,0,506.0,77.4,325,5.4,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p6-recharge-ultimate-5d/6155443,True,SUV,Volvo,XC40,399900,2023,8000,423.0,69.0,231,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/nissan/leaf/39-n-connecta-5d/6135334,True,Halvkombi,Nissan,LEAF,199900,2024,19,278.0,39.0,147,7.9,False,Grå,FWD
https://www.bilbasen.dk/brugt/bil/renault/megane-e-tech/60-techno-5d/6023288,True,Halvkombi,Renault,MEGANE-E-TECH,279800,2023,1000,433.0,60.0,220,7.4,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6135032,True,Halvkombi,Cupra,BORN,259900,2023,6000,421.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-5d/5975592,True,CUV,Skoda,ENYAQ,327900,2023,7000,395.0,58.3,179,8.9,True,Sølv,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/progressive-5d/6112652,True,SUV,Mercedes,EQB250,369900,2023,3000,469.0,66.5,190,9.2,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6119044,True,CUV,Vw,ID4,344900,2023,4000,531.0,76.6,204,8.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6132374,True,CUV,Vw,ID4,364900,2024,1500,531.0,76.6,204,8.5,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/volvo/ex30/extended-range-plus-5d/6152331,True,CUV,Volvo,EX30,345000,2024,1000,480.0,64.0,272,5.3,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-5d/6126631,True,CUV,Skoda,ENYAQ,429900,2023,2800,531.0,76.6,204,8.7,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/77-advanced-5d/5895034,True,Halvkombi,Hyundai,IONIQ-5,374995,2023,0,507.0,77.4,229,7.4,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-twin-ultimate-5d/6135900,True,SUV,Volvo,XC40,429900,2023,998,418.0,78.0,408,4.9,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/ford/explorer/select-extended-range-awd-5d/6141037,True,SUV,Ford,EXPLORER,359900,2024,0,532.0,77.0,340,5.3,True,Rød,AWD
https://www.bilbasen.dk/brugt/bil/vw/idbuzz/style-5d/6130466,True,MPV,Vw,IDBUZZ,479900,2023,8000,409.0,76.6,204,10.2,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/premium-extended-range-awd-5d/6072632,True,CUV,Ford,MUSTANG-MACH-E,474700,2023,1000,550.0,91.0,351,5.8,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6038418,True,CUV,Vw,ID4,384900,2023,2000,496.0,77.0,299,6.2,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-performance-gt-line-awd-5d/6104331,True,Halvkombi,Kia,EV6,464900,2024,0,484.0,72.5,325,5.4,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/vw/idbuzz/life-5d/6156505,True,MPV,Vw,IDBUZZ,399900,2024,0,417.0,76.6,204,10.2,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6060912,True,CUV,Mercedes,EQA250,434900,2023,4000,424.0,66.5,190,8.6,True,Sort,FWD
https://www.bilbasen.dk/brugt/bil/volvo/ex30/twin-ultra-5d/6154314,True,CUV,Volvo,EX30,384900,2024,4500,460.0,64.0,428,3.6,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/toyota/bz4x/active-5d/6148751,True,CUV,Toyota,BZ4X,304800,2023,2700,504.0,64.0,204,7.5,True,Sølv,FWD
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/essential-3d/6153026,True,Mikro,Mini,COOPER-SE,199800,2023,7000,231.0,28.9,184,7.3,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-gt-line-5d/6139537,True,Halvkombi,Kia,EV6,399900,2024,100,510.0,77.4,229,7.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-extended-range-plus-5d/6150786,True,SUV,Volvo,XC40,414380,2024,1500,571.0,82.0,252,7.3,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-5d/6081046,True,Halvkombi,Kia,EV6,372500,2024,0,528.0,77.0,229,7.5,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqb300/amg-line-4matic-5d/6096417,True,SUV,Mercedes,EQB300,379900,2023,1000,420.0,66.5,228,8.0,False,Sort,AWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-5d/6136051,True,CUV,Skoda,ENYAQ,419700,2023,4000,531.0,76.6,204,8.7,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/73-ultimate-5d/6155588,True,Halvkombi,Hyundai,IONIQ-5,329700,2022,7500,481.0,72.6,217,7.4,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/toyota/bz4x/executive-awd-5d/6055099,True,CUV,Toyota,BZ4X,349900,2022,6000,416.0,64.0,218,6.9,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/ford/explorer/select-extended-range-awd-5d/6142596,True,SUV,Ford,EXPLORER,359900,2024,0,532.0,77.0,340,5.3,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/vw/id3/style-5d/6122045,True,Halvkombi,Vw,ID3,324900,2024,0,432.0,58.0,204,7.3,False,Sort,RWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-twin-plus-5d/6090553,True,SUV,Volvo,XC40,450000,2024,1000,436.0,78.0,408,4.9,True,Sølv,AWD
https://www.bilbasen.dk/brugt/bil/nissan/ariya/87-evolve-5d/6120409,True,SUV,Nissan,ARIYA,419900,2023,1000,525.0,87.4,242,7.6,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/bmw/i4/edrive35-fully-charged-m-sport-5d/6064877,True,Halvkombi,Bmw,I4,474999,2024,7000,450.0,66.0,286,6.0,True,Grøn,RWD
https://www.bilbasen.dk/brugt/bil/ford/mustang-mach-e/standard-range-awd-5d/6033556,True,CUV,Ford,MUSTANG-MACH-E,374900,2023,5000,400.0,70.0,269,6.3,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/volvo/ex30/standard-range-core-5d/6151254,True,CUV,Volvo,EX30,279900,2024,0,344.0,49.0,272,5.7,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-plus-m-sport-5d/6127235,True,SUV,Bmw,IX3,524900,2023,0,455.0,74.0,286,6.8,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/cupra/born/58-high-5d/6146549,True,Halvkombi,Cupra,BORN,243900,2023,7100,421.0,58.0,204,7.3,False,Grå,RWD
https://www.bilbasen.dk/brugt/bil/skoda/citigo-e/iv-5d/6155060,True,Mikro,Skoda,CITIGO-E,129900,2021,7000,257.0,32.3,83,12.3,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-5d/6144242,True,Halvkombi,Vw,ID3,339900,2023,8000,426.0,58.0,204,7.3,False,Other,RWD
https://www.bilbasen.dk/brugt/bil/bmw/ix/xdrive40-fully-charged-5d/6143051,True,SUV,Bmw,IX,579800,2024,7000,412.0,71.0,326,6.1,True,Blå,AWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-coup-5d/6125626,True,CUV,Skoda,ENYAQ,377700,2023,5000,550.0,76.6,204,8.7,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-5d/6158017,True,CUV,Vw,ID5,329700,2023,50,534.0,76.6,204,8.4,True,Sort,RWD
https://www.bilbasen.dk/brugt/bil/renault/megane-e-tech/60-techno-5d/6156379,True,Halvkombi,Renault,MEGANE-E-TECH,299900,2023,100,450.0,60.0,220,7.4,True,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/progressive-5d/6154106,True,SUV,Mercedes,EQB250,394900,2023,4000,503.0,70.5,190,9.2,False,Sort,FWD
https://www.bilbasen.dk/brugt/bil/volvo/xc40/recharge-twin-plus-5d/6147183,True,SUV,Volvo,XC40,439700,2024,1000,501.0,78.0,408,4.9,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/renault/zoe/52-zen-5d/5674785,True,Halvkombi,Renault,ZOE,199900,2022,5000,385.0,52.0,108,11.4,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-upgrade-5d/6137833,True,Halvkombi,Kia,EV6,389800,2024,0,528.0,77.0,229,7.5,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/ford/explorer/premium-extended-range-5d/6141033,True,SUV,Ford,EXPLORER,359900,2024,0,566.0,77.0,286,6.4,True,Rød,RWD
https://www.bilbasen.dk/brugt/bil/seat/mii/electric-5d/6145024,True,Mikro,Seat,MII,124800,2021,5300,258.0,32.3,83,12.3,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-5d/6083505,True,Halvkombi,Vw,ID3,319995,2023,8000,422.0,58.0,204,7.9,False,Other,RWD
https://www.bilbasen.dk/brugt/bil/toyota/bz4x/executive-5d/6155667,True,CUV,Toyota,BZ4X,359900,2023,6000,444.0,71.4,204,7.5,True,Rød,FWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqs450/amg-line-5d/6107704,True,Halvkombi,Mercedes,EQS450,939900,2023,5000,743.0,107.8,333,6.2,True,Grå,RWD
https://www.bilbasen.dk/brugt/bil/bmw/ix1/xdrive30-m-sport-5d/6140010,True,CUV,Bmw,IX1,439000,2024,2000,435.0,64.8,313,5.7,True,Sølv,AWD
https://www.bilbasen.dk/brugt/bil/audi/q8-e-tron/50-sportback-quattro-5d/6018307,True,SUV,Audi,Q8-E-TRON,699900,2024,1000,505.0,89.0,340,6.0,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/iv-rs-coup-5d/6140361,True,CUV,Skoda,ENYAQ,429900,2023,850,521.0,77.0,299,6.5,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/kia/ev9/long-range-performance-gt-line-awd-5d/6086286,True,SUV,Kia,EV9,739900,2024,2240,505.0,99.8,384,5.3,True,Sort,AWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-gt-line-5d/6054638,True,Halvkombi,Kia,EV6,399900,2024,15,528.0,77.4,229,7.5,True,Rød,RWD
https://www.bilbasen.dk/brugt/bil/bmw/ix/xdrive40-fully-charged-5d/6127706,True,SUV,Bmw,IX,579800,2024,6800,412.0,71.0,326,6.1,True,Grå,AWD
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-gt-line-5d/6138804,True,Halvkombi,Kia,EV6,399900,2024,100,510.0,77.4,229,7.5,True,Blå,RWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6129520,True,CUV,Mercedes,EQA250,394900,2023,4000,492.0,66.5,190,8.6,True,Blå,FWD
https://www.bilbasen.dk/brugt/bil/volvo/c40/recharge-twin-ultimate-5d/5978115,True,CUV,Volvo,C40,454900,2023,3000,418.0,78.0,408,4.7,True,Hvid,AWD
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/progressive-5d/6146365,True,SUV,Mercedes,EQB250,299000,2022,7000,469.0,66.5,190,9.2,False,Other,FWD
https://www.bilbasen.dk/brugt/bil/nissan/leaf/39-n-connecta-5d/6126713,True,Halvkombi,Nissan,LEAF,199900,2024,3000,270.0,39.0,147,7.9,False,Hvid,FWD
https://www.bilbasen.dk/brugt/bil/vw/e-up/5d/6150146,True,Mikro,Vw,E-UP,119400,2021,8000,132.0,32.3,82,11.9,False,Blå,FWD
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-5d/5973246,True,CUV,Vw,ID5,329900,2022,6500,514.0,76.6,204,8.4,True,Other,RWD
https://www.bilbasen.dk/brugt/bil/lotus/eletre/s-5d/5983196,True,SUV,Lotus,ELETRE,1309900,2023,0,535.0,107.0,603,4.5,False,Other,AWD
https://www.bilbasen.dk/brugt/bil/renault/megane-e-tech/60-evolution-er-5d/6155154,True,Halvkombi,Renault,MEGANE-E-TECH,269900,2023,4500,458.0,60.0,130,10.0,True,Grå,FWD
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/77-advanced-5d/5829441,True,Halvkombi,Hyundai,IONIQ-5,364900,2023,2000,507.0,77.4,229,7.4,True,Hvid,RWD
https://www.bilbasen.dk/brugt/bil/smart/forfour/eq-5d/5086275,True,Mikro,Smart,FORFOUR,118000,2020,3200,155.0,18.0,82,12.7,False,Sort,RWD
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-attitude-s-line-5d/5965111,True,CUV,Audi,Q4-E-TRON,449900,2022,7500,496.0,77.0,204,8.5,True,Hvid,RWD
