Link,Brand,Model,Variant,Price,Modelår,1. registrering,Kilometertal,Drivmiddel,Rækkevidde,Batterikapacitet,Energiforbrug,Hjemmeopladning AC,Hurtig opladning DC,Opladningstid DC 10-80%,Periodisk afgift,Ydelse,Acceleration,Tophastighed,Trækvægt,Farve,Nypris,Kategori,Type,Bagagerumsstørrelse,Vægt,Bredde,Længde,Højde,Lasteevne,Max. trækvægt m/bremse,Trækhjul,ABS-bremser,ESP,Airbags,Døre,Produceret,Error
https://www.bilbasen.dk/brugt/bil/polestar/2/long-range-5d/6090499,Polestar,2,Long,304.900 kr.,2023.0,11/2022,-,El,(WLTP) 542 km,"78,0 kWh",170 Wh/km,-,-,-,780 kr. / år,231 hk/330 nm,"7,4 sek.",160 km/t,1.500 kg,Hvidmetal,390.920 kr.,Personbil,Halvkombi,405 liter,2.069 kg,180 cm,461 cm,148 cm,421 kg,1.500 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/electric-art-5d/6064968,Mercedes,EQB250,Electric,372.350 kr.,2022.0,9/2022,19.000 km,El,(WLTP) 469 km,"66,5 kWh",164 Wh/km,"12,0 kW",112 kW,29 min,780 kr. / år,190 hk/385 nm,"9,2 sek.",160 km/t,-,Gråmetal,-,Personbil,SUV,495 liter,2.110 kg,183 cm,468 cm,167 cm,410 kg,-,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/aiways/u5/premium-5d/6133940,Aiways,U5,Premium,259.900 kr.,2023.0,10/2023,50 km,El,(WLTP) 400 km,"63,0 kWh",170 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,5 sek.",150 km/t,1.500 kg,Gråmetal,320.710 kr.,Personbil,SUV,432 liter,1.845 kg,187 cm,468 cm,170 cm,310 kg,1.500 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/renault/megane-e-tech/60-techno-5d/6117760,Renault,MEGANE-E-TECH,60,264.900 kr.,2023.0,12/2023,5.000 km,El,(WLTP) 433 km,"60,0 kWh",162 Wh/km,-,-,-,780 kr. / år,220 hk/300 nm,"7,4 sek.",160 km/t,900 kg,Koksmetal,365.710 kr.,Personbil,Halvkombi,440 liter,1.708 kg,186 cm,420 cm,151 cm,450 kg,900 kg,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/vw/id5/pro-performance-5d/6140004,Vw,ID5,Pro,349.900 kr.,2023.0,6/2023,20.000 km,El,(WLTP) 534 km,"76,6 kWh",164 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,4 sek.",160 km/t,1.000 kg,Hvidmetal,415.714 kr.,Personbil,CUV,549 liter,2.117 kg,185 cm,460 cm,162 cm,533 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/vw/idbuzz/life-75-years-edition-5d/6147438,Vw,IDBUZZ,Life 75 years,419.900 kr.,2023.0,9/2023,22.000 km,El,(WLTP) 417 km,"76,6 kWh",209 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"10,2 sek.",160 km/t,1.000 kg,Sortmetal,485.712 kr.,Personbil,MPV,1.121 liter,2.474 kg,199 cm,471 cm,193 cm,526 kg,1.000 kg,Baghjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350/amg-line-4d/5996238,Mercedes,EQE350,Amg,624.980 kr.,2022.0,5/2022,63.500 km,El,(WLTP) 668 km,"90,6 kWh",157 Wh/km,-,-,-,780 kr. / år,292 hk/565 nm,"6,4 sek.",210 km/t,750 kg,-,-,Personbil,Sedan,430 liter,2.355 kg,196 cm,495 cm,151 cm,525 kg,750 kg,Baghjulstræk,Ja,Ja,7,4,,
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6135110,Vw,ID4,Pro,334.900 kr.,2022.0,5/2022,7.000 km,El,(WLTP) 514 km,"76,6 kWh",170 Wh/km,-,-,-,780 kr. / år,204 hk/-,"8,5 sek.",160 km/t,1.000 kg,Blåmetal,390.815 kr.,Personbil,CUV,543 liter,2.085 kg,185 cm,459 cm,163 cm,575 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mini/cooper-se/essential-trim-3d/6020434,Mini,COOPER-SE,Essential,184.900 kr.,2021.0,9/2021,5.000 km,El,(NEDC) 234 km,"32,6 kWh",148 Wh/km,-,-,-,780 kr. / år,184 hk/270 nm,"7,3 sek.",150 km/t,-,Gråmetal,-,Personbil,Mikro,-,1.365 kg,175 cm,385 cm,145 cm,405 kg,-,Forhjulstræk,Ja,Ja,6,3,,
https://www.bilbasen.dk/brugt/bil/volvo/xc40/p8-recharge-plus-5d/6016673,Volvo,XC40,P8 recharge,369.700 kr.,2021.0,11/2021,9.900 km,El,(WLTP) 418 km,"78,0 kWh",238 Wh/km,-,-,-,780 kr. / år,408 hk/660 nm,"4,9 sek.",180 km/t,1.500 kg,Hvidmetal,440.900 kr.,Personbil,SUV,413 liter,2.088 kg,190 cm,443 cm,165 cm,562 kg,1.500 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/seat/mii/electric-5d/6119933,Seat,MII,Electric,109.900 kr.,2021.0,7/2021,53.000 km,El,(WLTP) 258 km,"32,3 kWh",145 Wh/km,-,-,-,780 kr. / år,83 hk/212 nm,"12,3 sek.",130 km/t,-,Hvid,155.810 kr.,Personbil,Mikro,251 liter,1.235 kg,165 cm,356 cm,148 cm,295 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/id3/pro-performance-5d/6120481,Vw,ID3,Pro,264.900 kr.,2023.0,2/2023,8.000 km,El,(WLTP) 422 km,"58,0 kWh",156 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"7,9 sek.",160 km/t,-,Grå,335.715 kr.,Personbil,Halvkombi,385 liter,1.794 kg,181 cm,426 cm,157 cm,466 kg,-,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/renault/zoe/41-intens-5d/6045464,Renault,ZOE,41,114.800 kr.,2020.0,11/2019,33.000 km,El,(NEDC) 311 km,"41,0 kWh",136 Wh/km,-,-,-,780 kr. / år,109 hk/225 nm,"11,4 sek.",135 km/t,-,Lillametal,-,Personbil,Halvkombi,338 liter,1.475 kg,173 cm,408 cm,156 cm,490 kg,-,Forhjulstræk,Ja,Ja,4,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-4matic-5d/6055541,Mercedes,EQC400,Amg,579.900 kr.,2023.0,4/2023,9.000 km,El,(WLTP) 429 km,"80,0 kWh",217 Wh/km,-,-,-,780 kr. / år,408 hk/760 nm,"5,1 sek.",180 km/t,1.800 kg,Hvid,832.256 kr.,Personbil,SUV,500 liter,2.395 kg,188 cm,476 cm,162 cm,545 kg,1.800 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/bmw/i3/charged-5d/6091539,Bmw,I3,Charged,179.900 kr.,2020.0,12/2020,58.000 km,El,(NEDC) 285 km,"37,9 kWh",131 Wh/km,-,-,-,780 kr. / år,170 hk/250 nm,"7,3 sek.",150 km/t,-,Sort,275.420 kr.,Personbil,Halvkombi,260 liter,1.245 kg,178 cm,401 cm,160 cm,465 kg,-,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/45-ultra-5d/6070147,Audi,Q4-E-TRON,45,519.900 kr.,2024.0,2/2024,5.000 km,El,(WLTP) 531 km,"77,0 kWh",167 Wh/km,-,-,-,780 kr. / år,286 hk/545 nm,"6,7 sek.",180 km/t,1.000 kg,Hvidmetal,482.157 kr.,Personbil,CUV,520 liter,2.145 kg,187 cm,459 cm,162 cm,495 kg,1.000 kg,Baghjulstræk,Ja,Ja,6,5,-/2023,
https://www.bilbasen.dk/brugt/bil/bmw/i4/edrive35-5d/6144062,Bmw,I4,Edrive35,409.900 kr.,2023.0,4/2023,12.000 km,El,(WLTP) 470 km,-,160 Wh/km,-,-,-,780 kr. / år,286 hk/400 nm,"6,0 sek.",190 km/t,750 kg,Hvid,475.675 kr.,Personbil,Halvkombi,470 liter,2.152 kg,185 cm,478 cm,145 cm,393 kg,750 kg,Baghjulstræk,Ja,Ja,6,5,3/2023,
https://www.bilbasen.dk/brugt/bil/vw/id7/style-5d/6085080,Vw,ID7,Style,518.990 kr.,2024.0,1/2024,6.000 km,El,(WLTP) 615 km,"77,0 kWh",140 Wh/km,-,-,-,780 kr. / år,286 hk/545 nm,"6,5 sek.",180 km/t,1.000 kg,Hvidmetal,467.614 kr.,Personbil,Halvkombi,532 liter,2.203 kg,186 cm,496 cm,154 cm,427 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/opel/mokka-e/50-gs-line-5d/6112621,Opel,MOKKA-E,50 gs,189.800 kr.,2022.0,12/2022,12.549 km,El,(WLTP) 324 km,"50,0 kWh",159 Wh/km,-,-,-,780 kr. / år,136 hk/260 nm,"9,0 sek.",150 km/t,-,Sortmetal,-,Personbil,CUV,310 liter,1.498 kg,179 cm,415 cm,152 cm,517 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/jaguar/i-pace/ev400-first-edition-awd-5d/6067637,Jaguar,I-PACE,Ev400 first edition,369.900 kr.,2019.0,12/2018,65.000 km,El,(NEDC) 528 km,"90,0 kWh",190 Wh/km,-,-,-,880 kr. / år,400 hk/696 nm,"4,8 sek.",200 km/t,750 kg,Rød,970.023 kr.,Personbil,CUV,505 liter,2.208 kg,201 cm,468 cm,157 cm,462 kg,750 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqs580/edition-1-4matic-5d/6035907,Mercedes,EQS580,Edition 1,1.424.900 kr.,2022.0,5/2023,17.000 km,El,(WLTP) 661 km,"107,8 kWh",188 Wh/km,-,-,-,780 kr. / år,523 hk/855 nm,"4,3 sek.",210 km/t,750 kg,Sortmetal,-,Personbil,Halvkombi,610 liter,2.585 kg,193 cm,522 cm,151 cm,475 kg,750 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqb250/progressive-5d/6119151,Mercedes,EQB250,Progressive,349.900 kr.,2023.0,11/2022,3.000 km,El,(WLTP) 469 km,"66,5 kWh",164 Wh/km,-,-,-,780 kr. / år,190 hk/385 nm,"9,2 sek.",160 km/t,-,Rød,-,Personbil,SUV,495 liter,2.110 kg,183 cm,468 cm,167 cm,410 kg,-,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/nissan/leaf/40-n-connecta-5d/6138825,Nissan,LEAF,40 n,129.900 kr.,2021.0,10/2021,29.000 km,El,(WLTP) 270 km,"40,0 kWh",171 Wh/km,-,-,-,780 kr. / år,147 hk/320 nm,"7,9 sek.",144 km/t,-,Hvid,245.820 kr.,Personbil,Halvkombi,435 liter,1.655 kg,179 cm,449 cm,154 cm,340 kg,-,Forhjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/id4/pro-performance-5d/6116857,Vw,ID4,Pro,279.900 kr.,2022.0,6/2022,44.000 km,El,(WLTP) 514 km,"76,6 kWh",170 Wh/km,-,-,-,780 kr. / år,204 hk/-,"8,5 sek.",160 km/t,1.000 kg,Hvidmetal,390.815 kr.,Personbil,CUV,543 liter,2.085 kg,185 cm,459 cm,163 cm,575 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/maxus/mifa-9/90-luxury-5d/5970448,Maxus,MIFA-9,90,637.400 kr.,2023.0,-/-,(ny bil) 19 km,El,(WLTP) 440 km,"90,0 kWh",218 Wh/km,-,-,-,-,245 hk/350 nm,-,-,1.000 kg,Sortmetal,795.618 kr.,Personbil,MPV,466 liter,2.535 kg,200 cm,527 cm,184 cm,560 kg,1.000 kg,-,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/progressive-5d/6140012,Mercedes,EQA250,Progressive,329.800 kr.,2021.0,5/2021,42.000 km,El,(WLTP) 424 km,"75,9 kWh",179 Wh/km,-,-,-,780 kr. / år,190 hk/375 nm,"8,9 sek.",160 km/t,750 kg,Koksmetal,-,Personbil,CUV,340 liter,2.040 kg,183 cm,446 cm,162 cm,430 kg,750 kg,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/bmw/i5/edrive40-m-sport-4d/6136026,Bmw,I5,Edrive40 m,699.000 kr.,2024.0,10/2023,8.000 km,El,(WLTP) 572 km,"81,2 kWh",162 Wh/km,"22,0 kW",205 kW,30 min,780 kr. / år,340 hk/400 nm,"6,0 sek.",193 km/t,1.500 kg,Grå,620.620 kr.,Personbil,Sedan,490 liter,2.205 kg,190 cm,506 cm,152 cm,535 kg,1.500 kg,Baghjulstræk,Ja,Ja,6,4,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-lodge-5d/6142904,Skoda,ENYAQ,60 iv,274.800 kr.,2021.0,7/2021,21.700 km,El,(WLTP) 410 km,"58,3 kWh",158 Wh/km,"11,0 kW",124 kW,31 min,780 kr. / år,179 hk/310 nm,"8,9 sek.",160 km/t,1.000 kg,Lysgrønmetal,-,Personbil,CUV,585 liter,1.923 kg,188 cm,465 cm,162 cm,586 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/fiat/500e/icon-3d/6134433,Fiat,500E,Icon,149.900 kr.,2022.0,3/2022,7.300 km,El,(WLTP) 312 km,"42,0 kWh",139 Wh/km,-,-,-,780 kr. / år,118 hk/220 nm,"9,0 sek.",150 km/t,-,Sort,250.811 kr.,Personbil,Mikro,185 liter,1.390 kg,168 cm,363 cm,153 cm,336 kg,-,Forhjulstræk,Ja,Ja,6,3,,
https://www.bilbasen.dk/brugt/bil/volvo/ex30/twin-ultra-5d/6052985,Volvo,EX30,Twin,399.900 kr.,2024.0,1/2024,5.000 km,El,(WLTP) 460 km,"69,0 kWh",163 Wh/km,-,-,-,780 kr. / år,428 hk/543 nm,"3,6 sek.",180 km/t,1.600 kg,Gråmetal,376.720 kr.,Personbil,CUV,318 liter,1.843 kg,184 cm,423 cm,155 cm,475 kg,1.600 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/tesla/model-3/rwd-4d/6125300,Tesla,MODEL-3,Rwd,264.000 kr.,2023.0,12/2022,26.000 km,El,(WLTP) 491 km,"60,0 kWh",144 Wh/km,-,-,-,780 kr. / år,283 hk/420 nm,"6,1 sek.",201 km/t,1.000 kg,Gråmetal,335.710 kr.,Personbil,Sedan,594 liter,1.765 kg,185 cm,472 cm,144 cm,415 kg,1.000 kg,Baghjulstræk,Ja,Ja,6,4,,
https://www.bilbasen.dk/brugt/bil/kia/ev6/77-long-range-gt-line-5d/6052576,Kia,EV6,77 long range gt,399.900 kr.,2023.0,1/2024,30 km,El,(WLTP) 510 km,"77,4 kWh",145 Wh/km,-,-,-,780 kr. / år,229 hk/350 nm,"7,5 sek.",185 km/t,1.600 kg,Perlemorshvid,-,Personbil,Halvkombi,510 liter,1.930 kg,188 cm,468 cm,155 cm,500 kg,1.600 kg,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-advanced-quattro-5d/6072378,Audi,E-TRON,55 advanced,414.900 kr.,2019.0,4/2019,52.000 km,El,(WLTP) 410 km,"95,0 kWh",229 Wh/km,-,-,-,880 kr. / år,408 hk/664 nm,"5,7 sek.",200 km/t,1.800 kg,Sortmetal,803.010 kr.,Personbil,SUV,660 liter,2.565 kg,194 cm,490 cm,163 cm,565 kg,1.800 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/toyota/bz4x/style-5d/6142653,Toyota,BZ4X,Style,309.000 kr.,2023.0,5/2023,9.000 km,El,(WLTP) 504 km,"64,0 kWh",147 Wh/km,-,-,-,780 kr. / år,204 hk/265 nm,"7,5 sek.",160 km/t,750 kg,Hvid,-,Personbil,CUV,452 liter,1.920 kg,185 cm,469 cm,165 cm,275 kg,750 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/audi/e-tron/55-advanced-quattro-5d/6111906,Audi,E-TRON,55 advanced,439.900 kr.,2020.0,10/2020,24.000 km,El,(WLTP) 436 km,"95,0 kWh",232 Wh/km,-,-,-,960 kr. / år,408 hk/664 nm,"5,7 sek.",200 km/t,1.800 kg,Blåmetal,803.009 kr.,Personbil,SUV,660 liter,2.565 kg,194 cm,490 cm,163 cm,565 kg,1.800 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/porsche/taycan/4d/6065135,Porsche,TAYCAN,4d,799.000 kr.,2024.0,12/2023,20.000 km,El,(WLTP) 432 km,"71,0 kWh",203 Wh/km,-,-,-,780 kr. / år,326 hk/345 nm,"5,4 sek.",230 km/t,-,Koksmetal,903.072 kr.,Personbil,Sedan,491 liter,2.050 kg,197 cm,496 cm,139 cm,745 kg,-,Baghjulstræk,Ja,Ja,6,4,,
https://www.bilbasen.dk/brugt/bil/polestar/2/standard-range-5d/6104464,Polestar,2,Standard,259.800 kr.,2022.0,2/2022,29.000 km,El,(WLTP) 440 km,"78,0 kWh",171 Wh/km,-,-,-,780 kr. / år,224 hk/330 nm,"7,4 sek.",160 km/t,1.500 kg,Blåmetal,346.420 kr.,Personbil,Halvkombi,405 liter,2.015 kg,180 cm,461 cm,148 cm,375 kg,1.500 kg,Forhjulstræk,Ja,Ja,-,5,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-lounge-5d/6123441,Skoda,ENYAQ,80 iv,339.900 kr.,2021.0,11/2021,35.000 km,El,(WLTP) 536 km,"76,6 kWh",167 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,7 sek.",160 km/t,1.000 kg,Blåmetal,-,Personbil,CUV,585 liter,2.042 kg,188 cm,465 cm,162 cm,570 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/bmw/ix1/xdrive30-fully-charged-5d/6116361,Bmw,IX1,Xdrive30 fully,529.000 kr.,2024.0,10/2023,6.000 km,El,(WLTP) 429 km,"64,8 kWh",174 Wh/km,-,-,-,780 kr. / år,313 hk/494 nm,"5,7 sek.",180 km/t,1.200 kg,Sølvmetal,553.771 kr.,Personbil,CUV,490 liter,1.800 kg,185 cm,450 cm,164 cm,780 kg,1.200 kg,Firehjulstræk,Ja,Ja,6,5,8/2023,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-sportline-5d/6135039,Skoda,ENYAQ,80 iv,374.000 kr.,2023.0,3/2023,29.000 km,El,(WLTP) 527 km,"76,6 kWh",163 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,7 sek.",160 km/t,1.000 kg,Blåmetal,474.449 kr.,Personbil,CUV,585 liter,2.042 kg,188 cm,465 cm,162 cm,570 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/audi/q4-e-tron/40-5d/6095395,Audi,Q4-E-TRON,40,349.900 kr.,2022.0,6/2022,10.000 km,El,(WLTP) 509 km,"82,0 kWh",177 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,5 sek.",160 km/t,1.000 kg,Sølvmetal,389.366 kr.,Personbil,CUV,520 liter,2.125 kg,187 cm,459 cm,163 cm,515 kg,1.000 kg,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/60-iv-premium-5d/6100270,Skoda,ENYAQ,60 iv,349.995 kr.,2024.0,-/-,(ny bil),El,(WLTP) 395 km,"58,3 kWh",163 Wh/km,-,-,-,-,179 hk/310 nm,"8,9 sek.",160 km/t,1.000 kg,Gråmetal,345.615 kr.,Personbil,CUV,585 liter,2.041 kg,188 cm,465 cm,162 cm,459 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqe350-suv/amg-line-4matic-5d/6105479,Mercedes,EQE350-SUV,Amg line,824.900 kr.,2023.0,10/2023,6.000 km,El,(WLTP) 541 km,"90,6 kWh",190 Wh/km,-,-,-,780 kr. / år,292 hk/765 nm,"6,6 sek.",210 km/t,1.800 kg,Gråmetal,-,Personbil,SUV,520 liter,2.480 kg,194 cm,486 cm,169 cm,615 kg,1.800 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/4matic-5d/6099936,Mercedes,EQC400,4matic,519.900 kr.,2023.0,9/2022,16.000 km,El,(WLTP) 425 km,-,220 Wh/km,-,-,-,780 kr. / år,408 hk/760 nm,"5,1 sek.",180 km/t,1.800 kg,Sort,770.520 kr.,Personbil,SUV,500 liter,2.395 kg,188 cm,476 cm,162 cm,545 kg,1.800 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/bmw/ix3/charged-plus-m-sport-5d/6145136,Bmw,IX3,Charged plus m,499.800 kr.,2022.0,1/2022,17.000 km,El,(WLTP) 453 km,"74,0 kWh",189 Wh/km,-,-,-,780 kr. / år,286 hk/400 nm,"6,8 sek.",180 km/t,750 kg,Carbonsortmetal,616.474 kr.,Personbil,SUV,510 liter,2.260 kg,189 cm,473 cm,167 cm,465 kg,750 kg,Baghjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/id5/gtx-75-years-edition-4motion-5d/6134750,Vw,ID5,Gtx 75 years edition,414.900 kr.,2023.0,9/2023,4.000 km,El,(WLTP) 510 km,"76,6 kWh",172 Wh/km,-,-,-,780 kr. / år,299 hk/460 nm,"6,3 sek.",180 km/t,1.200 kg,Sølvmetal,465.714 kr.,Personbil,CUV,549 liter,2.183 kg,185 cm,460 cm,162 cm,567 kg,1.200 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/77-advanced-5d/6137999,Hyundai,IONIQ-5,77,374.900 kr.,2023.0,3/2024,5.000 km,El,(WLTP) 507 km,"74,0 kWh",168 Wh/km,-,-,-,780 kr. / år,229 hk/350 nm,"7,4 sek.",185 km/t,1.600 kg,Koksmetal,410.715 kr.,Personbil,Halvkombi,527 liter,1.885 kg,189 cm,464 cm,161 cm,545 kg,1.600 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqc400/amg-line-4matic-5d/6069943,Mercedes,EQC400,Amg line,624.900 kr.,2023.0,6/2023,11.000 km,El,(WLTP) 410 km,"80,0 kWh",228 Wh/km,-,-,-,780 kr. / år,408 hk/760 nm,"5,1 sek.",180 km/t,1.800 kg,Gråmetal,-,Personbil,SUV,500 liter,2.395 kg,188 cm,476 cm,162 cm,545 kg,1.800 kg,Firehjulstræk,Nej,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/porsche/taycan-4s/performance-sport-turismo-5d/5836556,Porsche,TAYCAN-4S,Performance sport,1.199.000 kr.,2023.0,11/2023,12.000 km,El,(WLTP) 498 km,"83,7 kWh",219 Wh/km,-,-,-,780 kr. / år,490 hk/650 nm,"4,0 sek.",250 km/t,-,Blåmetal,1.156.698 kr.,Personbil,St.car,446 liter,2.250 kg,197 cm,496 cm,139 cm,625 kg,-,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/vw/id4/gtx-4motion-5d/6098875,Vw,ID4,Gtx,419.900 kr.,2023.0,2/2023,50 km,El,(WLTP) 490 km,"76,6 kWh",177 Wh/km,-,-,-,780 kr. / år,299 hk/460 nm,"6,2 sek.",160 km/t,1.200 kg,Gråmetal,445.715 kr.,Personbil,CUV,543 liter,2.224 kg,185 cm,458 cm,164 cm,526 kg,1.200 kg,Firehjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/5d/6134450,Mercedes,EQA250,5d,359.900 kr.,2023.0,2/2023,13.100 km,El,(WLTP) 492 km,"66,5 kWh",156 Wh/km,-,-,-,780 kr. / år,190 hk/385 nm,"8,6 sek.",160 km/t,750 kg,Sort,433.020 kr.,Personbil,CUV,340 liter,2.040 kg,183 cm,446 cm,162 cm,430 kg,750 kg,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/hyundai/ioniq-5/77-essential-5d/5977839,Hyundai,IONIQ-5,77,369.900 kr.,2023.0,4/2023,2.000 km,El,(WLTP) 507 km,"77,4 kWh",168 Wh/km,-,-,-,780 kr. / år,229 hk/350 nm,"7,4 sek.",185 km/t,1.600 kg,Beige,385.715 kr.,Personbil,Halvkombi,527 liter,1.885 kg,189 cm,464 cm,161 cm,545 kg,1.600 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/skoda/enyaq/80-iv-suite-5d/6132963,Skoda,ENYAQ,80 iv,329.900 kr.,2021.0,5/2021,47.000 km,El,(WLTP) 533 km,"76,6 kWh",168 Wh/km,-,-,-,780 kr. / år,204 hk/310 nm,"8,7 sek.",160 km/t,1.000 kg,Blåmetal,-,Personbil,CUV,585 liter,2.042 kg,188 cm,465 cm,162 cm,570 kg,1.000 kg,Baghjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/mercedes/eqa250/amg-line-5d/6060912,Mercedes,EQA250,Amg,434.900 kr.,2023.0,8/2023,4.000 km,El,(WLTP) 424 km,"66,5 kWh",179 Wh/km,-,-,-,780 kr. / år,190 hk/385 nm,"8,6 sek.",160 km/t,750 kg,Sortmetal,-,Personbil,CUV,340 liter,2.040 kg,183 cm,446 cm,162 cm,430 kg,750 kg,Forhjulstræk,Ja,Ja,7,5,,
https://www.bilbasen.dk/brugt/bil/porsche/taycan/performance-4d/6065195,Porsche,TAYCAN,Performance,799.000 kr.,2023.0,7/2023,13.250 km,El,(WLTP) 485 km,"83,7 kWh",214 Wh/km,-,-,-,780 kr. / år,380 hk/357 nm,"5,4 sek.",230 km/t,-,Mørkrødmetal,966.072 kr.,Personbil,Sedan,491 liter,2.130 kg,197 cm,496 cm,137 cm,665 kg,-,Baghjulstræk,Ja,Ja,6,4,,
https://www.bilbasen.dk/brugt/bil/jaguar/i-pace/ev320-se-awd-5d/6075678,Jaguar,I-PACE,Ev320 se,369.900 kr.,2021.0,11/2020,56.000 km,El,(WLTP) 407 km,"90,0 kWh",252 Wh/km,-,-,-,880 kr. / år,320 hk/500 nm,"6,4 sek.",180 km/t,750 kg,Sølvmetal,630.821 kr.,Personbil,CUV,505 liter,2.133 kg,201 cm,468 cm,157 cm,537 kg,750 kg,Firehjulstræk,Ja,Ja,6,5,,
https://www.bilbasen.dk/brugt/bil/bmw/i3s/charged-plus-5d/6147631,Bmw,I3S,Charged,179.900 kr.,2019.0,1/2019,44.000 km,El,(NEDC) 275 km,"37,9 kWh",140 Wh/km,-,-,-,780 kr. / år,184 hk/270 nm,"6,9 sek.",160 km/t,-,Gråmetal,335.020 kr.,Personbil,Halvkombi,260 liter,1.265 kg,179 cm,401 cm,159 cm,465 kg,-,Baghjulstræk,Ja,Ja,6,5,,
